Data de Referência;Ano e Mes;Código Tipo Ponto Interação;Descrição Tipo Ponto Interação;Código Meio de Interação;Descrição Meio de Interação;Código do Serviço;Descrição do Serviço;Código Ponto Atendimento;Descrição Ponto Atendiemnto;Processos Iniciados
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202407;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;130
2026-02-03;202407;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;116
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202408;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;75
2026-02-03;202408;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;86
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202409;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;76
2026-02-03;202409;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;50
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202410;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;49
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;114
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;47
2026-02-03;202410;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;46
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202411;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;21
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;35
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;79
2026-02-03;202411;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;64
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202412;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;27
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;38
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;86
2026-02-03;202412;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;42
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202501;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202501;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;30
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;35
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;98
2026-02-03;202501;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;149
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202502;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;50
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;87
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;140
2026-02-03;202502;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;139
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202503;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;79
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;87
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;122
2026-02-03;202503;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;139
2026-02-03;202503;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;1
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202504;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;61
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;54
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;110
2026-02-03;202504;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;95
2026-02-03;202504;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;0
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202505;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202505;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;31
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;64
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;102
2026-02-03;202505;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;157
2026-02-03;202505;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;4
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;249
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202506;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202506;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;32
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;44
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;94
2026-02-03;202506;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;117
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;108
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202506;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;13
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202507;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;57
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;94
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;144
2026-02-03;202507;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;117
2026-02-03;202507;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;0
2026-02-03;202507;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;140
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202508;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202508;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;77
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;108
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;82
2026-02-03;202508;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;68
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202511;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202511;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202508;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;4
2026-02-03;202508;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;30
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202509;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;1
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015297;Pedir Cheque Nutricionista;;;12
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015298;Pedir Cheque Psicólogo;;;10
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;106
2026-02-03;202509;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;95
2026-02-03;202509;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;16
2026-02-03;202509;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;41
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202510;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202510;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;94
2026-02-03;202510;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;52
2026-02-03;202510;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;106
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202510;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;22
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;93
2026-02-03;202511;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;46
2026-02-03;202511;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;5
2026-02-03;202511;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;16
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;0
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202512;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202512;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;0
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015991;Pedir o bilhete de guia de turismo;;;1
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;173
2026-02-03;202512;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;135
2026-02-03;202512;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;9
2026-02-03;202512;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;134
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;0
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;0
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202601;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;0
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;144
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015991;Pedir o bilhete de guia de turismo;;;5
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;215
2026-02-03;202601;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002743;Pedir ocupação do espaço público;;;225
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;14
2026-02-03;202601;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000013406;Pedir os números de identificação fiscal, segurança social e nacional de utente (saúde) para estrangeiros;;;21
2026-02-03;202601;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000015699;Subscrever jornais ou revistas através do programa de oferta de assinaturas digitais para jovens;;;0
2026-02-03;202401;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002951;Comunicar a realização de liquidações;;;36
2026-02-03;202401;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002953;Comunicar a realização de saldos;;;737
2026-02-03;202401;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000003173;Comunicar a venda especial esporádica;;;5
2026-02-03;202401;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002460;Exercer a atividade de feirante;;;127
2026-02-03;202401;1;Presencial;PointOfCareType.Presential;Presencial;CES:SRV:000002460;Exercer a atividade de feirante;;;92
2026-02-03;202401;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000013625;Pedir Certidão – Deferimento Tácito;;;6
2026-02-03;202401;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000002743;Pedir ocupação do espaço público;;;974
